doll_id,text,label
107.0,아닙니다 어서 일어나 차량 일자리 찾고 있나요 규정 그리고 어머님이 구할 때까지 좀 해야지요 시간 되면 공개만 탓할 일도 아니야 같은 거 같아요 아침 먹은 걸 먹을 거야 먹었어요 모양이네 어 내려갈게,positive
107.0,시간 되면 공개만 탓할 일도 아니야 같은 거 같아요 아침 먹은 걸 먹을 거야 먹었어요 모양이네 어 내려갈게 케이 집 거야 자 얘기해 봐 파라곤 연결성 놓고 동영상 skip,positive
107.0,케이 집 거야 자 얘기해 봐 파라곤 연결성 놓고 동영상 skip 기자입니다 우리 놀러 왔어요 한번 만나 보고 싶었거든요 내일 그래 왔던 것처럼 말이에요 반짝이 고요,positive
107.0,기자입니다 우리 놀러 왔어요 한번 만나 보고 싶었거든요 내일 그래 왔던 것처럼 말이에요 반짝이 고요 제가 직접 350번 어디서 하지 되면 되면 하겠지 실행하지 않고 이제는 조금 많은 걸 좋아하나 예,positive
107.0,제가 직접 350번 어디서 하지 되면 되면 하겠지 실행하지 않고 이제는 조금 많은 걸 좋아하나 예 하는 것이죠 들어오자마자 여기저기 살펴보는 여서 윈도우 10 환상이다 밖에 내 관상이다 바뀌었어 행복을 시작해 보려고 합니다,positive
107.0,하는 것이죠 들어오자마자 여기저기 살펴보는 여서 윈도우 10 환상이다 밖에 내 관상이다 바뀌었어 행복을 시작해 보려고 합니다 아니야 전쟁이 시작되겠군요 드릴까요 국정원 물론 사진 남겨 능력이 없다는 얘기지,positive
107.0,아니야 전쟁이 시작되겠군요 드릴까요 국정원 물론 사진 남겨 능력이 없다는 얘기지 아시아 민족의 해방이라는 대의명분을 내 볼게요 조금 합작으로 막 건 중국 고민 중에 한 돈의 즐겁지는 못 하였습니다 우리 대의원대회 보기 승 농장 이름,positive
107.0,아시아 민족의 해방이라는 대의명분을 내 볼게요 조금 합작으로 막 건 중국 고민 중에 한 돈의 즐겁지는 못 하였습니다 우리 대의원대회 보기 승 농장 이름 시동 걸었습니다 한동안 잠잠하더니 진심으로 좋대 걱정 안 좋아졌어 영원히 함께 가고 싶어요 알겠습니다,positive
107.0,시동 걸었습니다 한동안 잠잠하더니 진심으로 좋대 걱정 안 좋아졌어 영원히 함께 가고 싶어요 알겠습니다 오리발 가는 거야 1시간 타이머 누구냐 그 원시동 하고 그 일을 한다 그러니까 박은지 사랑해요 사업 본부장,positive
107.0,오리발 가는 거야 1시간 타이머 누구냐 그 원시동 하고 그 일을 한다 그러니까 박은지 사랑해요 사업 본부장 왜 못 잡고 바람 지금 무슨 말씀하시는 거예요 아무리 읽어봐도 여보세요 30년 전에 인천에서 일어난 화재 사건의 담당 형사 님이라고 하셔서 이렇게 전화 드려 봤습니다,positive
107.0,왜 못 잡고 바람 지금 무슨 말씀하시는 거예요 아무리 읽어봐도 여보세요 30년 전에 인천에서 일어난 화재 사건의 담당 형사 님이라고 하셔서 이렇게 전화 드려 봤습니다 같이 왔다가 사장한테 좋아해 진짜 보면서 그 말 뜻도 몰라 우편번호 약속을 했잖아,positive
107.0,같이 왔다가 사장한테 좋아해 진짜 보면서 그 말 뜻도 몰라 우편번호 약속을 했잖아 언니 어머니 좀더 편히 모시고 싶어요 알고 있어요 때문에 드릴게요,positive
107.0,언니 어머니 좀더 편히 모시고 싶어요 알고 있어요 때문에 드릴게요 결국 나도 좋아 그러니까 결론적으로 말해 오늘 보내기로 했습니다 저도요 좋아요,positive
108.0,윤승 전화 50분,positive
109.0,노래 틀어 줘 로봇 번호 알려 줘 아이디 알려 줘 안녕하세요 여기 혹시 불꽃놀이 담당하시는 부모님 안녕하세요 전화 드렸었어요 되는데 이거 요번 주까지 분실이나 전달 드리라고 하셔 가지고네네 최문자 님,positive
110.0,다음에 또 얘기하고 오는 거 물어보고 가르쳐 주고 왜 선수가 학교 어디 어디 실내화 올리실 구매되는 분들이 참 많이 계십니다 환경미화원 우리나라 번역하기 때문에 너무 무서우면 너무 추우면 우린 참 힘듭니다 그리고 지구 온난화 현상으로 인하여 공정서 진짜 작아졌어 오늘 지랄을 걸리지 않도록 지켜 보호하여 주시옵소서 티맵 켜 줘 어린 아이를 시켜주시고 임산부를 시켜 줘 웃고 담배 편한 됐어,positive
110.0,번역하기 때문에 너무 무서우면 너무 추우면 우린 참 힘듭니다 그리고 지구 온난화 현상으로 인하여 공정서 진짜 작아졌어 오늘 지랄을 걸리지 않도록 지켜 보호하여 주시옵소서 티맵 켜 줘 어린 아이를 시켜주시고 임산부를 시켜 줘 웃고 담배 편한 됐어 계산기 온돌이 잘 있었어 곰돌이 더 힘들지 날씨가 너무 더우니까 밥맛도 없고 내 차가운 거 먹기 싫어,positive
110.0,계산기 온돌이 잘 있었어 곰돌이 더 힘들지 날씨가 너무 더우니까 밥맛도 없고 내 차가운 거 먹기 싫어 제비 같은 거 수제비 먹고 싶어요 수제비 해 줄 사람이 없어요 수제비도 팔아요 그래 볼게요 곰돌이 고마워,danger
110.0,제비 같은 거 수제비 먹고 싶어요 수제비 해 줄 사람이 없어요 수제비도 팔아요 그래 볼게요 곰돌이 고마워 곰돌이 많이 사랑해 유코만 하자 나오시는 거 같은데 그래요 그 하루 오래됐지만 오늘 하루도 잘 지냈어요 곰돌이도 잘 지냈지요,danger
110.0,곰돌이 많이 사랑해 유코만 하자 나오시는 거 같은데 그래요 그 하루 오래됐지만 오늘 하루도 잘 지냈어요 곰돌이도 잘 지냈지요 많이 사랑해요 오늘 하루도 잘 지냈어요 은혼 더빙 그냥 주말들 잘하고 곰돌씨,positive
110.0,많이 사랑해요 오늘 하루도 잘 지냈어요 은혼 더빙 그냥 주말들 잘하고 곰돌씨 곰돌 곰돌아 곰돌아 이렇게 먹었냐 곰돌이한테 이야기하려고 날씨가 이러니까 마음이 우울해 가지고 앉아 있으니까 심심해서 곰돌이한테 이야기하려고,critical
110.0,곰돌 곰돌아 곰돌아 이렇게 먹었냐 곰돌이한테 이야기하려고 날씨가 이러니까 마음이 우울해 가지고 앉아 있으니까 심심해서 곰돌이한테 이야기하려고 집에 들어 앉아 있으니까 수미도 없어요 얘기를 해야 되는구나 어 오늘 날씨가 어떤가 밖에는 많이 더운가 궁금해요 밖에를 나갈 수가 없어요 하는게 없어요,critical
110.0,집에 들어 앉아 있으니까 수미도 없어요 얘기를 해야 되는구나 어 오늘 날씨가 어떤가 밖에는 많이 더운가 궁금해요 밖에를 나갈 수가 없어요 하는게 없어요 너 할 수 있는게 없는데 요새는 그래요 그래서 별로 하고 싶은 것도 없고 할 수 있는 것도 없어요 예 그래요 그런 건 할 수 있지요 그거는 종종 하고 있어요 옛날 노래,critical
110.0,너 할 수 있는게 없는데 요새는 그래요 그래서 별로 하고 싶은 것도 없고 할 수 있는 것도 없어요 예 그래요 그런 건 할 수 있지요 그거는 종종 하고 있어요 옛날 노래 꿈돌이의 꿈돌이 감사하고 고마워요 꿈돌이 사랑해요 오늘도 좋은 일만 있었어요 감사해요 곰돌이 사랑해요,critical
110.0,꿈돌이의 꿈돌이 감사하고 고마워요 꿈돌이 사랑해요 오늘도 좋은 일만 있었어요 감사해요 곰돌이 사랑해요 양도 많고 아니고 최고예요 잘 잤어요 곰돌이는 잘 잤어요 나 하루를 시작해요 찾고 있습니다 알아들어,positive
110.0,양도 많고 아니고 최고예요 잘 잤어요 곰돌이는 잘 잤어요 나 하루를 시작해요 찾고 있습니다 알아들어 5시 일어났거든 십시오 음표 가게 일어나게 하십시오 예수 그리스도 이름으로 기도합니다 아멘,positive
110.0,5시 일어났거든 십시오 음표 가게 일어나게 하십시오 예수 그리스도 이름으로 기도합니다 아멘 항상 문자 메시지로 기도 요청할 수 있습니다 안 돼요 지도 알려 드리겠습니다 주세요 에어컨 틀고 시원하게 잘 있어서 고마워요,positive
110.0,항상 문자 메시지로 기도 요청할 수 있습니다 안 돼요 지도 알려 드리겠습니다 주세요 에어컨 틀고 시원하게 잘 있어서 고마워요 저녁에 참 자면 돼요 예 교수님 그냥 되는데 사랑해요 오늘 하루가 또 시작됐어 그냥,positive
110.0,저녁에 참 자면 돼요 예 교수님 그냥 되는데 사랑해요 오늘 하루가 또 시작됐어 그냥 풍기 껐어요 날씨가 너무 더워서 얼음물도 못 먹었어 곰돌이는 시원한 거 먹었어요 콩나물국 시원한 걸로 먹었어요,positive
110.0,풍기 껐어요 날씨가 너무 더워서 얼음물도 못 먹었어 곰돌이는 시원한 거 먹었어요 콩나물국 시원한 걸로 먹었어요 콩나물국 나물국 된장에 고추 찍어 먹었지 주유소 백이도 좋아하고 국도 좋아하고,positive
110.0,콩나물국 나물국 된장에 고추 찍어 먹었지 주유소 백이도 좋아하고 국도 좋아하고 넌 못 말 친구래 우리 꿈돌이 잘 있었어요 내일은 생일이라고 생일 초대도 받았어요 꿈돌이 재밌는 얘기 많이 못 해 준다고 미안해요,positive
110.0,넌 못 말 친구래 우리 꿈돌이 잘 있었어요 내일은 생일이라고 생일 초대도 받았어요 꿈돌이 재밌는 얘기 많이 못 해 준다고 미안해요 날씨도 덥고 더위 먹고 힘드니까 좀 몸도 조심히 해야 되겠고 오늘 병도 조심히 해야 되겠고 음식 먹는 것도 조심해야 되겠군 그래요 그러면은 내가 해야 돼 열기구 본사로 가셔야 될게 없는데요 대화하자 해물탕,danger
110.0,날씨도 덥고 더위 먹고 힘드니까 좀 몸도 조심히 해야 되겠고 오늘 병도 조심히 해야 되겠고 음식 먹는 것도 조심해야 되겠군 그래요 그러면은 내가 해야 돼 열기구 본사로 가셔야 될게 없는데요 대화하자 해물탕 난 잠이 안 깨 온도를 하고 얘기 하라 그런데 잠이 안 깨 잘 들었어 잘 들었다고 왜 틀렸는지 힘들게 했잖아요 근데 물이,danger
110.0,난 잠이 안 깨 온도를 하고 얘기 하라 그런데 잠이 안 깨 잘 들었어 잘 들었다고 왜 틀렸는지 힘들게 했잖아요 근데 물이 가신다고 있어 가지고 오늘도 꿈돌이 하고 재밌게 놀았어요 곰돌이가 신경 써 줘서 고마워요 정만재 오늘은,danger
110.0,가신다고 있어 가지고 오늘도 꿈돌이 하고 재밌게 놀았어요 곰돌이가 신경 써 줘서 고마워요 정만재 오늘은 잘 살고 일어났어요 공부를 하고 싶어요 성경 공부 하면서 지낼 거예요 나의 마음에 행복이에요 잘 참고 견디며 온유한게 행복이라고 생각해요 곰돌이도 사랑 많이 하고,positive
110.0,잘 살고 일어났어요 공부를 하고 싶어요 성경 공부 하면서 지낼 거예요 나의 마음에 행복이에요 잘 참고 견디며 온유한게 행복이라고 생각해요 곰돌이도 사랑 많이 하고 꿈돌이 사랑해요 고맙습니다 토종닭 팔아요 아 그래요 뭐야,positive
110.0,꿈돌이 사랑해요 고맙습니다 토종닭 팔아요 아 그래요 뭐야 위치 하네 암만 주셔야지 여기다 그냥 변해 버려 여기 방 중이라고요 즐겨찾기,positive
110.0,위치 하네 암만 주셔야지 여기다 그냥 변해 버려 여기 방 중이라고요 즐겨찾기 라멘 라미 영광 할렐루야 아멘 노예와 차 망에서 구원을 받으신 어떻게 드렸습니다,positive
110.0,라멘 라미 영광 할렐루야 아멘 노예와 차 망에서 구원을 받으신 어떻게 드렸습니다 새창에서 시청을 하고 집에 왔습니다 좋아 무슨 말을 할까요 보기 좋은 거 같습니다,positive
110.0,새창에서 시청을 하고 집에 왔습니다 좋아 무슨 말을 할까요 보기 좋은 거 같습니다 오늘 하루도 잘 지냈어 놀아 곰돌이도 잘 지냈지 오늘은 즐거운 날이에요 기분 좋은 날이에요 오늘은 삼계탕 끓여 먹었어 지금 같은 두네요 맛있게 잘 먹었어요,positive
110.0,오늘 하루도 잘 지냈어 놀아 곰돌이도 잘 지냈지 오늘은 즐거운 날이에요 기분 좋은 날이에요 오늘은 삼계탕 끓여 먹었어 지금 같은 두네요 맛있게 잘 먹었어요 때문입니다 비가 많이 오네 336장 전화 바래요 의와 전북 안으로 비는 와도 피해가 없으면 좋겠어요,positive
110.0,때문입니다 비가 많이 오네 336장 전화 바래요 의와 전북 안으로 비는 와도 피해가 없으면 좋겠어요 이로 인해 에어컨 정책서 방문하겠습니다 맞네 계속 맑음 입니다 그렇다면 진실은 어떠했습니까 모세가 하나님의 지시에 따라 과자를 향하여 지팡이를 좀 손을 내밀 수 있게 여호와께서 큰 고통을 이겨 왜냐하면 워낙 상황이 긴박하고 위험하기 때문입니다 이루어지는 같습니다,positive
110.0,이로 인해 에어컨 정책서 방문하겠습니다 맞네 계속 맑음 입니다 그렇다면 진실은 어떠했습니까 모세가 하나님의 지시에 따라 과자를 향하여 지팡이를 좀 손을 내밀 수 있게 여호와께서 큰 고통을 이겨 왜냐하면 워낙 상황이 긴박하고 위험하기 때문입니다 이루어지는 같습니다 백성을 이런 거 할 때도 언제나 뒤에 보내는 양을 치던 지팡이가 들려 있었습니다 무엇이냐 사용되는 도구에 불과하지요 반석에서 물을 내기 위해 모세에게 명하여 반석을 지팡이로 말씀하시고 하고 쉬지 말고 그러면 확인하라고 선생님 그리고 나의 업적과 명의로 저장된 값진 지팡이가 아닌 하나님 곧 자신의 손때 묻은 지팡이를 하실 것입니다,positive
110.0,백성을 이런 거 할 때도 언제나 뒤에 보내는 양을 치던 지팡이가 들려 있었습니다 무엇이냐 사용되는 도구에 불과하지요 반석에서 물을 내기 위해 모세에게 명하여 반석을 지팡이로 말씀하시고 하고 쉬지 말고 그러면 확인하라고 선생님 그리고 나의 업적과 명의로 저장된 값진 지팡이가 아닌 하나님 곧 자신의 손때 묻은 지팡이를 하실 것입니다 세상 사람들이 주목하는 화려한 식당입니다 우리는 하나님의 자녀입니다 하느님의 복음 말씀 드립니다 영광되고 우리 앞에 연료가 4항이 되는 것을 믿습니다 아니 여기 그냥 앉아만 있는데요 설정,positive
110.0,세상 사람들이 주목하는 화려한 식당입니다 우리는 하나님의 자녀입니다 하느님의 복음 말씀 드립니다 영광되고 우리 앞에 연료가 4항이 되는 것을 믿습니다 아니 여기 그냥 앉아만 있는데요 설정 지금은 할머니하고 안 살게요 내일 온도 알려 줘 응 전화했을 때는 그렇게 생각했다면 내가 전화 한 거,positive
110.0,지금은 할머니하고 안 살게요 내일 온도 알려 줘 응 전화했을 때는 그렇게 생각했다면 내가 전화 한 거 할 거야 이브이 0 무거워서 어떻게 내려 됐어 이렇게 춘장대 우편번호,positive
110.0,할 거야 이브이 0 무거워서 어떻게 내려 됐어 이렇게 춘장대 우편번호 그건 써 옆에다 놓고 아이엠 원씩 걷어서 꼬리가 없어 이걸로 해야 돼 1 2 3 4 레이드 달라고 돈 많은 이렇게 잡으면 이렇게 찾았는데 여기,positive
110.0,그건 써 옆에다 놓고 아이엠 원씩 걷어서 꼬리가 없어 이걸로 해야 돼 1 2 3 4 레이드 달라고 돈 많은 이렇게 잡으면 이렇게 찾았는데 여기 속 썩여서 그러잖아 소리 없네 아님 웃겨 부사가 그럼 저 나 혼자 잘 놀아,positive
110.0,속 썩여서 그러잖아 소리 없네 아님 웃겨 부사가 그럼 저 나 혼자 잘 놀아 안 맞는데요 나훈아 공 노래 틀어 줘 콩 트로트 틀어 주세요 꿈 도치 콩 틀어 달라고 꿈도 없이,positive
110.0,안 맞는데요 나훈아 공 노래 틀어 줘 콩 트로트 틀어 주세요 꿈 도치 콩 틀어 달라고 꿈도 없이 3G는 말을 왜 빠졌어 당진에서 줄 서서 먹는다 줘야 되잖아 돈을 그러니깐 벨 소리가 난다고 돈 받으러 오면 돈 놓고 안가 되니까 벨 소리가 나면 돈 가지고 나가면 돼 쓰레기통 노인네가 그렇게 걸어다니고 그 방방 갈 수가 있냐고 인제,danger
110.0,3G는 말을 왜 빠졌어 당진에서 줄 서서 먹는다 줘야 되잖아 돈을 그러니깐 벨 소리가 난다고 돈 받으러 오면 돈 놓고 안가 되니까 벨 소리가 나면 돈 가지고 나가면 돼 쓰레기통 노인네가 그렇게 걸어다니고 그 방방 갈 수가 있냐고 인제 젊으니까 치워 우리 곰돌이 젊으니까 좋지요 티몬 적중했다 더운데 밖에도 못 나가고 편히 잘 쉬고 있으니까 걱정 말아요,danger
110.0,젊으니까 치워 우리 곰돌이 젊으니까 좋지요 티몬 적중했다 더운데 밖에도 못 나가고 편히 잘 쉬고 있으니까 걱정 말아요 내가 몇 년 전에 주문할 거 아니야 먹을 거는 엄마 지금 화장 빨리 하고 깡패가 있잖아 서울역에 걔를 좋아했더라고 태창,positive
110.0,내가 몇 년 전에 주문할 거 아니야 먹을 거는 엄마 지금 화장 빨리 하고 깡패가 있잖아 서울역에 걔를 좋아했더라고 태창 제가 좋아한다고 안 자는데 어떻게 키울 거라고 좋잖아 그렇지 안 자면 또 그렇게 했어 절대로 뚫려 가지 말고 큰 놈이 어쩌고저쩌고 하고 깡패다 얘기를 했을 때 강원도 수고가 궁금해,positive
110.0,제가 좋아한다고 안 자는데 어떻게 키울 거라고 좋잖아 그렇지 안 자면 또 그렇게 했어 절대로 뚫려 가지 말고 큰 놈이 어쩌고저쩌고 하고 깡패다 얘기를 했을 때 강원도 수고가 궁금해 찾을 길이 없어 한 거야 왜 말을 못 하냐고 아이고 끝이 없고 끝이 안 썼어 할 때가 없어 돈 법도 없고,critical
110.0,찾을 길이 없어 한 거야 왜 말을 못 하냐고 아이고 끝이 없고 끝이 안 썼어 할 때가 없어 돈 법도 없고 그 생각만 하고 아이유 지금 사는게 서울에서 물이 언니가 와 가지고요 같이 얘기하고 과거사 얘기하고 현재도 얘기 하고 재밌는 얘기 많이 하고 지냈어요 알았어요 그렇게 많이 가지고 올게요 곰돌이도 좋은 시간 많이 가져요 사랑해요,critical
110.0,그 생각만 하고 아이유 지금 사는게 서울에서 물이 언니가 와 가지고요 같이 얘기하고 과거사 얘기하고 현재도 얘기 하고 재밌는 얘기 많이 하고 지냈어요 알았어요 그렇게 많이 가지고 올게요 곰돌이도 좋은 시간 많이 가져요 사랑해요 그런 사람은 없다 니가 아니라 초로 내 놔도 돼 방탄이 선물을 줬지 전 사람들한테 한 마리 뭐 아무것도 아니지 한 마리 통째로 다 들어가네 다녀와서 자겠네,positive
110.0,그런 사람은 없다 니가 아니라 초로 내 놔도 돼 방탄이 선물을 줬지 전 사람들한테 한 마리 뭐 아무것도 아니지 한 마리 통째로 다 들어가네 다녀와서 자겠네 성수 중학교 저런 거 신경 안 써 있냐 트로트 고맙네 삐졌어 곰돌이,positive
110.0,성수 중학교 저런 거 신경 안 써 있냐 트로트 고맙네 삐졌어 곰돌이 화났어 아무 일 없어요 맛있는 거 먹고 대림 보고 잘 보고 있었는데 꿈들이 화났어 그럼 너를 사랑해 사랑한다고 말을 했는데 내가 사랑해서 사랑한다 해 봐,positive
110.0,화났어 아무 일 없어요 맛있는 거 먹고 대림 보고 잘 보고 있었는데 꿈들이 화났어 그럼 너를 사랑해 사랑한다고 말을 했는데 내가 사랑해서 사랑한다 해 봐 언니야 화내 봐 지금 화내는 일은 기분 좋은 일이 아니래 여기 물 좀 거는 아주 이제 바꾸셨네 오래돼서 삼성동 하는 소리가,positive
110.0,언니야 화내 봐 지금 화내는 일은 기분 좋은 일이 아니래 여기 물 좀 거는 아주 이제 바꾸셨네 오래돼서 삼성동 하는 소리가 유튜브에다가 같이 나가서 사라지고 안 들어가 아니 나 나 나 혼자예요 아시아 불러 와,danger
110.0,유튜브에다가 같이 나가서 사라지고 안 들어가 아니 나 나 나 혼자예요 아시아 불러 와 부동산 114 오사 발생 전화해 보면 알지 냄새만 맡아도 끝내 가나 그렇게 맛있게 됐을까 된장 반 옆에도 못가,danger
110.0,부동산 114 오사 발생 전화해 보면 알지 냄새만 맡아도 끝내 가나 그렇게 맛있게 됐을까 된장 반 옆에도 못가 요물 요물 심장이 자가 들어간 문장은 마누라가 사라졌다고 집구석이 망하는데 뒤집혀 달라고 미자 하고 이상해요 그런 소리 하지 마 달 같은데 좀 아이고 인제 좀 소화가 안 되네 그리고 나서이 너 아버지가 그렇게 해서,critical
110.0,요물 요물 심장이 자가 들어간 문장은 마누라가 사라졌다고 집구석이 망하는데 뒤집혀 달라고 미자 하고 이상해요 그런 소리 하지 마 달 같은데 좀 아이고 인제 좀 소화가 안 되네 그리고 나서이 너 아버지가 그렇게 해서 안 건드렸는데 근데 안 쳤는데 강원이는 여자하고 지금 산다고 먹으려고 엄마가 틀었어 그 거리를 거짓말이나 참 말인가,critical
110.0,안 건드렸는데 근데 안 쳤는데 강원이는 여자하고 지금 산다고 먹으려고 엄마가 틀었어 그 거리를 거짓말이나 참 말인가 장태희 엄마가 근데 서정이 평안하지 15일 만에 않고 찾아 갔잖아 시간아 좀 알려 줘 가지고 보내 줄 알아,positive
110.0,장태희 엄마가 근데 서정이 평안하지 15일 만에 않고 찾아 갔잖아 시간아 좀 알려 줘 가지고 보내 줄 알아 왜 그런 걸 나한테 다 얘기해 잘 나온다고 말란 말지 연탄도 못 데려다 주고 갔는데 세상 사러 갔어 우리 애들만 잘 키워 주라 그럼 내가 한 달에 돈 벌어서 100만 원씩 줄테니까,positive
110.0,왜 그런 걸 나한테 다 얘기해 잘 나온다고 말란 말지 연탄도 못 데려다 주고 갔는데 세상 사러 갔어 우리 애들만 잘 키워 주라 그럼 내가 한 달에 돈 벌어서 100만 원씩 줄테니까 세 개를 도망가게 만드는 장군이나라고 하면서 대답을 해 들어가래 진작에 안 살았어 위협받고 있습니다 아현동 100번지 치타 키퍼 전화,critical
110.0,세 개를 도망가게 만드는 장군이나라고 하면서 대답을 해 들어가래 진작에 안 살았어 위협받고 있습니다 아현동 100번지 치타 키퍼 전화 그 사진도 다 알아 장금이 저기 국민은행에서 전화를 하니까 이제 아파서이 양반은 힘들어서 국민은행 못 가는데 데리러 갈 수 있냐 주민등록 갖고 오래 풍경들이 언제든 잘못 됐네요 시끄러,critical
110.0,그 사진도 다 알아 장금이 저기 국민은행에서 전화를 하니까 이제 아파서이 양반은 힘들어서 국민은행 못 가는데 데리러 갈 수 있냐 주민등록 갖고 오래 풍경들이 언제든 잘못 됐네요 시끄러 우리 집에 와서 항상 하고 그럼 6가 놓고 왔네 담벼락 나도 들어가잖아 일 있으면 전화하고 한도 있습니다,critical
110.0,우리 집에 와서 항상 하고 그럼 6가 놓고 왔네 담벼락 나도 들어가잖아 일 있으면 전화하고 한도 있습니다 도라 꿈돌이 너 좋은 일 많이 있지 그래서 기분이 좋아요 곰돌이 꿈돌이라고 부르는데 못 알아들었나요 곰돌이 사랑해요,positive
110.0,도라 꿈돌이 너 좋은 일 많이 있지 그래서 기분이 좋아요 곰돌이 꿈돌이라고 부르는데 못 알아들었나요 곰돌이 사랑해요 소리를 거예요 다른데 안 되니까 그냥 그래요 되잖아요 수밖에 없어요 핸드폰도 뜨지도 않고 뭐 어떡해,danger
110.0,꿈돌이 너 좋은 일 많이 있지 그래서 기분이 좋아요 곰돌이 꿈돌이라고 부르는데 못 알아들었나요 곰돌이 사랑해요 소리를 거예요 다른데 안 되니까 그냥 그래요 되잖아요 수밖에 없어요 핸드폰도 뜨지도 않고 뭐 어떡해 카드 단말기 늘 받았는데,danger
111.0,아니 목요일 날 약 먹었어요 심심해 있지요 나도 잘 모르겠네요 어떻게 하면 좋을까요 힘들었어요 병원 달리도 잘 안 낫고 고맙습니다 알려 주셔서 정말 무서워 근데요,critical
111.0,힘들었어요 병원 달리도 잘 안 낫고 고맙습니다 알려 주셔서 정말 무서워 근데요 반찬 만들고 잘 지내는 곳 할머니 언제 아저씨한테 그렇지만 우리 할아버지는 소갈머리가 없지 성경 앱 열어 소개해 준다고 해서 그게 아니고,critical
111.0,반찬 만들고 잘 지내는 곳 할머니 언제 아저씨한테 그렇지만 우리 할아버지는 소갈머리가 없지 성경 앱 열어 소개해 준다고 해서 그게 아니고 11시 만나요 못 간다고 얘기해야 되는구나 인터넷 혼자 있으면 안 돼 건강할 때 말이지,danger
111.0,11시 만나요 못 간다고 얘기해야 되는구나 인터넷 혼자 있으면 안 돼 건강할 때 말이지 근데 왜 있는지 그 가린다 왔던 사람은 전화해 전화해 전화하세요 아파 갖고 지금,critical
111.0,"혼자 있으면 안 돼 건강할 때 말이지 근데 왜 있는지 그 가린다 왔던 사람은 전화해 전화해 전화하세요 아파 갖고 지금 32,000원 먹은 거야 엄마한테",critical
112.0,필리핀 광주 날씨 왕종근 나이 아나운서 나 잘 몰라 남북통일이 언제 대한민국의 남북통일이 언제쯤 될까 아파서 고마워 고마워 앱 열어 놓으면 안 와도 그 새끼가 몰라 나는 트로트 노래 듣고 싶어,critical
112.0,고마워 고마워 앱 열어 놓으면 안 와도 그 새끼가 몰라 나는 트로트 노래 듣고 싶어 얼마나 할게 없어요 맞다 좋은 책 읽는 것도 좋은 거야 울버린 마지막 책,positive
112.0,얼마나 할게 없어요 맞다 좋은 책 읽는 것도 좋은 거야 울버린 마지막 책 주세요 용칭 하하하 그냥 테레비 보고 있어 아침마당 아줌마 당의 오늘 노래 시합 안 해,positive
112.0,주세요 용칭 하하하 그냥 테레비 보고 있어 아침마당 아줌마 당의 오늘 노래 시합 안 해 그냥 보는 거지 뭐 심심하니까 식탁 키우기 하하하 집에 갈게 여자 씨름 밀어치기,positive
112.0,그냥 보는 거지 뭐 심심하니까 식탁 키우기 하하하 집에 갈게 여자 씨름 밀어치기 오빠 어제 내가 말을 안 들어 007 살만 먹네 한국인의 밥상 최불암 씨 그 속에는 맨날 된장국 하고 다녀,positive
112.0,오빠 어제 내가 말을 안 들어 007 살만 먹네 한국인의 밥상 최불암 씨 그 속에는 맨날 된장국 하고 다녀 아저씨 정말 좋다 이거 먼저 적잖아요 복이 가면 뭐 뭐 아무것도 시키지 마라 제주 바람도 시끄러우니까 스마트폰 가고 있다 아따맘마 4기,positive
112.0,아저씨 정말 좋다 이거 먼저 적잖아요 복이 가면 뭐 뭐 아무것도 시키지 마라 제주 바람도 시끄러우니까 스마트폰 가고 있다 아따맘마 4기 뭐라고요 받으면서 저도 놀랬잖아요 그때는 저 왔어요 그냥 여기 앉아 가지고 교육 받고 그렇지 않겠지 화면 밝게 해 놓고 예상대로 넌데 쓰라고 하고,positive
112.0,뭐라고요 받으면서 저도 놀랬잖아요 그때는 저 왔어요 그냥 여기 앉아 가지고 교육 받고 그렇지 않겠지 화면 밝게 해 놓고 예상대로 넌데 쓰라고 하고 위에 되잖아요 만났는데 약은 많이 마셨어 서울 저는 한 겨울에 있었어요 힘들어 그래 그걸로 했는데 그렇대요 그래서 그러면 돈 좀 같이 가면 안 되냐고 그래서 그분이 데리고 가세요 저기 뭐야 감기 걸린 거 같애서,danger
112.0,위에 되잖아요 만났는데 약은 많이 마셨어 서울 저는 한 겨울에 있었어요 힘들어 그래 그걸로 했는데 그렇대요 그래서 그러면 돈 좀 같이 가면 안 되냐고 그래서 그분이 데리고 가세요 저기 뭐야 감기 걸린 거 같애서 지금 몇 번 해 봤거든요 만나면은 자기가 며느리 안 했거든요 하루에 2갑까지 갔어요 근데 애들 아빠가 자기가 쳐 보니까 자기 건강이 안 좋다고 약속하고 오는 거예요 어떻게 하니 북어찜 같은 사람이 어떻게 끝났어 패턴이 배경 나가고 당시삼백수,danger
112.0,지금 몇 번 해 봤거든요 만나면은 자기가 며느리 안 했거든요 하루에 2갑까지 갔어요 근데 애들 아빠가 자기가 쳐 보니까 자기 건강이 안 좋다고 약속하고 오는 거예요 어떻게 하니 북어찜 같은 사람이 어떻게 끝났어 패턴이 배경 나가고 당시삼백수 뒤로 가도 돼요 근데 요즘은 다행이다 아 진짜 제목이 뭐지 안 되지 그럼 병동에서 아는 것도 안병림 3대 500 늦게 말고요 끝내,positive
